Frequency (Hz),Amplitude
0.0002890355912743972,43.28415990357832
0.00028905153718586553,19.37123781870687
0.00028906748309733384,54.56980256694073
0.0002890834290088021,39.06890167868385
0.0002890993749202704,47.640432617268935
0.0002891153208317387,71.59568461692442
0.00028913126674320704,22.494565360676443
0.0002891472126546753,16.806402399508443
0.0002891631585661436,59.89217557563743
0.0002891791044776119,13.547475609531904
0.00028919505038908024,87.31846242149442
0.0002892109963005485,18.5164325467324
0.0002892269422120168,11.674947009537213
0.0002892428881234851,41.17986582303877
0.00028925883403495343,65.36506993201411
0.0002892747799464217,27.23313930506217
0.00028929072585789,62.33655249209452
0.0002893066717693583,25.321152039435407
0.00028932261768082663,77.53748190818551
0.0002893385635922949,27.615079897153485
0.0002893545095037632,45.47501186509251
0.0002893704554152315,89.42803975495511
0.00028938640132669983,39.266676113269675
0.0002894023472381681,51.62148033806626
0.0002894182931496364,27.98241455478875
0.0002894342390611047,8.131534580588482
0.000289450184972573,28.51937026559238
0.0002894661308840413,31.562521059205906
0.0002894820767955096,58.154095750624684
0.0002894980227069779,72.75651502258263
0.0002895139686184462,42.59681791861419
0.0002895299145299145,48.28286577415506
0.0002895458604413828,70.11962662227985
0.0002895618063528511,8.937007582085995
0.0002895777522643194,68.77921181175262
0.0002895936981757877,40.821940094054774
0.000289609644087256,30.371797864925735
0.0002896255899987243,7.583816429554753
0.0002896415359101926,28.11921320776907
0.0002896574818216609,39.02494501455343
0.0002896734277331292,19.46288306302101
0.0002896893736445975,29.6202224992389
0.0002897053195560658,32.75648043721189
0.0002897212654675341,24.79874384786511
0.0002897372113790024,57.377242435006366
0.0002897531572904707,28.322134393826094
0.000289769103201939,43.1465947407428
0.0002897850491134073,12.100573182262913
0.0002898009950248756,47.088233596300405
0.0002898169409363439,13.050935191787046
0.0002898328868478122,16.531081362498615
0.00028984883275928047,4.273021979718915
0.0002898647786707488,35.50279492416438
0.0002898807245822171,36.25888978542302
0.0002898966704936854,9.969078933454348
0.00028991261640515367,11.397938991632959
0.000289928562316622,8.574588426296243
0.0002899445082280903,24.874998582298613
0.0002899604541395586,19.70215555568651
0.00028997640005102687,63.222162097412706
0.0002899923459624952,72.37765818866933
0.0002900082918739635,67.22444469303939
0.0002900242377854318,0.90460545675729
0.00029004018369690007,16.842651832100533
0.0002900561296083684,32.6439481027765
0.0002900720755198367,21.781862447793756
0.000290088021431305,43.19503315453983
0.00029010396734277326,30.932285591145604
0.0002901199132542416,34.30776453948396
0.0002901358591657099,51.90692464740925
0.0002901518050771782,20.09417918550038
0.00029016775098864646,35.67044721545544
0.0002901836969001148,30.2134148447422
0.0002901996428115831,104.94668972568613
0.0002902155887230514,30.749133811747132
0.00029023153463451966,13.554114556688857
0.00029024748054598797,18.568167777199957
0.0002902634264574563,38.489741982864174
0.0002902793723689246,44.72041341100404
0.00029029531828039286,50.24028943446216
0.00029031126419186117,62.176259242130186
0.0002903272101033295,51.65794831034313
0.0002903431560147978,37.6356569762125
0.00029035910192626605,77.63169977300912
0.00029037504783773437,50.35943283116345
0.0002903909937492027,28.788428984466634
0.000290406939660671,47.72242993982308
0.00029042288557213925,6.668970193443253
0.00029043883148360757,19.913230836426834
0.0002904547773950759,37.04174614272346
0.0002904707233065442,27.636364481004676
0.00029048666921801245,36.19217450528157
0.00029050261512948076,45.63935697411291
0.0002905185610409491,57.9018665831397
0.0002905345069524174,44.64363569533089
0.00029055045286388565,65.64275080937642
0.00029056639877535396,15.765526338975329
0.0002905823446868223,37.84148708640217
0.0002905982905982906,6.3732444883849535
0.00029061423650975885,23.902986406703352
0.00029063018242122716,37.71548853881002
0.00029064612833269547,5.404640978388607
0.0002906620742441638,49.8880529130274
0.00029067802015563204,63.271982720269506
0.00029069396606710036,9.321816673739121
0.00029070991197856867,16.676712749910102
0.000290725857890037,44.496279658161775
0.00029074180380150524,62.741302113666734
0.00029075774971297355,16.240098614110728
0.00029077369562444187,80.82579643776869
0.0002907896415359102,50.455640643734725
0.00029080558744737844,17.69543822305949
0.00029082153335884675,48.26114754926355
0.00029083747927031507,36.18156749843676
0.0002908534251817834,47.80214256781515
0.00029086937109325164,42.0619422956546
0.00029088531700471995,27.506066651388657
0.00029090126291618826,58.30800948744202
0.0002909172088276566,46.28712275316521
0.00029093315473912483,49.09394172497608
0.00029094910065059315,20.134482670990415
0.00029096504656206146,18.46296041877216
0.0002909809924735298,59.59857346883647
0.00029099693838499803,31.823404930983692
0.00029101288429646635,46.29250273064718
0.00029102883020793466,15.366117170061779
0.00029104477611940297,35.57756143419692
0.00029106072203087123,5.912110738371889
0.00029107666794233954,18.83981368042052
0.00029109261385380786,32.40742086818784
0.00029110855976527617,33.63188131382853
0.00029112450567674443,39.18661296766622
0.00029114045158821274,67.03241084565576
0.00029115639749968105,26.456583762223733
0.00029117234341114937,59.616507186176165
0.0002911882893226176,14.677396803390765
0.00029120423523408594,3.773743573711897
0.00029122018114555425,7.7066278586841435
0.00029123612705702257,38.17295653005889
0.0002912520729684909,14.141827197181177
0.00029126801887995914,8.840009845350354
0.00029128396479142745,24.70319882668756
0.00029129991070289576,44.497977386083114
0.0002913158566143641,29.783734027780383
0.00029133180252583233,38.94879111595226
0.00029134774843730065,60.54386459210405
0.00029136369434876896,40.95647100703228
0.0002913796402602373,18.384844642365177
0.00029139558617170553,18.09271956796239
0.00029141153208317385,46.0334765780754
0.00029142747799464216,25.99435316565717
0.00029144342390611047,15.985555928916886
0.00029145936981757873,15.25609508463644
0.00029147531572904704,19.51645304798082
0.00029149126164051536,36.994433101895304
0.00029150720755198367,35.7502205968881
0.00029152315346345193,19.82310969377462
0.00029153909937492024,40.53695998599448
0.00029155504528638855,64.45122214549899
0.00029157099119785687,48.55326583533093
0.0002915869371093251,37.05137696286294
0.00029160288302079344,12.361978880651604
0.00029161882893226175,43.96633283590093
0.00029163477484373006,24.321950676472046
0.0002916507207551983,12.681949279959737
0.00029166666666666664,21.741301303086153
0.00029168261257813495,6.650171192098593
0.00029169855848960326,59.69120783717148
0.0002917145044010715,27.978180179766547
0.00029173045031253983,65.8927426932462
0.00029174639622400815,50.502687498338666
0.00029176234213547646,66.12281967483027
0.0002917782880469447,29.309229347294686
0.00029179423395841303,25.273938169020678
0.00029181017986988135,34.36675295869811
0.00029182612578134966,22.78908226006317
0.0002918420716928179,36.4348217731304
0.00029185801760428623,24.99826368989063
0.00029187396351575454,66.49092972362256
0.00029188990942722286,4.612230782662855
0.0002919058553386911,18.904053813516903
0.00029192180125015943,54.16440240073822
0.00029193774716162774,76.10757712182918
0.00029195369307309605,43.71879499909165
0.0002919696389845643,62.808267418440316
0.0002919855848960326,14.802598617853477
0.00029200153080750094,31.409190748540425
0.00029201747671896925,10.404491305438627
0.0002920334226304375,31.867122572408242
0.0002920493685419058,18.977430093345173
0.00029206531445337414,51.09242655896945
0.00029208126036484245,4.334829436673112
0.0002920972062763107,25.910083539382573
0.000292113152187779,11.375679905157785
0.00029212909809924733,21.68350403130926
0.00029214504401071565,14.941237932271527
0.0002921609899221839,45.41873282793853
0.0002921769358336522,16.38030610896073
0.00029219288174512053,20.656567719637422
0.00029220882765658884,39.33817635267582
0.0002922247735680571,57.27955344063272
0.0002922407194795254,33.12571448281758
0.00029225666539099373,45.3386105944468
0.00029227261130246204,26.82819528921791
0.0002922885572139303,8.230115484122127
0.0002923045031253986,26.637145792953284
0.00029232044903686693,59.88150117697528
0.00029233639494833524,39.2789155211331
0.0002923523408598035,30.063510302614635
0.0002923682867712718,38.94361250098238
0.0002923842326827401,30.92942387555961
0.00029240017859420844,41.513018624275645
0.0002924161245056767,62.17727997872934
0.000292432070417145,31.601968334015208
0.0002924480163286133,47.943068332316884
0.00029246396224008164,22.60347577488894
0.0002924799081515499,54.466413942091
0.0002924958540630182,36.029241690001136
0.0002925117999744865,44.31492602433074
0.00029252774588595483,56.300085100452904
0.0002925436917974231,70.98185545370708
0.0002925596377088914,52.36509421906303
0.0002925755836203597,60.732661738626284
0.00029259152953182803,54.976313924686856
0.0002926074754432963,35.4053281451576
0.0002926234213547646,39.87569505859816
0.0002926393672662329,21.12869438300282
0.00029265531317770123,40.03681402798305
0.0002926712590891695,41.667977237402944
0.0002926872050006378,53.87066925767113
0.0002927031509121061,68.22882561425241
0.00029271909682357443,37.20040136390161
0.0002927350427350427,41.91637446050162
0.000292750988646511,38.80433291580119
0.0002927669345579793,22.20519179541024
0.0002927828804694476,20.587942153284764
0.0002927988263809159,17.849460135762786
0.0002928147722923842,7.088507553215229
0.0002928307182038525,48.827240916647405
0.0002928466641153208,12.109502911594742
0.0002928626100267891,7.791746431318277
0.0002928785559382574,33.28299579235207
0.0002928945018497257,27.672666446461903
0.000292910447761194,21.322250463716912
0.0002929263936726623,50.26323670276114
0.0002929423395841306,20.078593912791465
0.0002929582854955989,59.88501615861171
0.0002929742314070672,56.67587623612855
0.0002929901773185355,72.93453903216998
0.0002930061232300038,57.97435050379482
0.0002930220691414721,46.31343308223166
0.0002930380150529404,38.947176362717485
0.0002930539609644087,24.806700738088125
0.000293069906875877,25.508614672005766
0.0002930858527873453,19.566877967297007
0.0002931017986988136,64.75036391872776
0.00029311774461028187,45.42972005833298
0.0002931336905217502,55.090442736892896
0.0002931496364332185,6.817051688622183
0.0002931655823446868,50.619581692680015
0.00029318152825615507,52.2949093381025
0.0002931974741676234,62.02050086457771
0.0002932134200790917,48.891841945716116
0.00029322936599056,44.664463719848136
0.00029324531190202827,49.2505821294528
0.0002932612578134966,20.296456802815506
0.0002932772037249649,8.73722750027765
0.0002932931496364332,55.55791018758948
0.00029330909554790147,71.62219269846348
0.0002933250414593698,100.87020652152076
0.0002933409873708381,87.7746149117195
0.0002933569332823064,76.6463205930108
0.00029337287919377466,54.369928096856206
0.000293388825105243,18.910785118820332
0.0002934047710167113,56.997779990711734
0.0002934207169281796,23.82998204431621
0.00029343666283964786,14.511246837317877
0.0002934526087511162,24.21206904247363
0.0002934685546625845,64.49334421777183
0.0002934845005740528,24.428370745097762
0.00029350044648552106,34.70728201795808
0.00029351639239698937,44.58181450880291
0.0002935323383084577,21.99692127356436
0.000293548284219926,24.630148160269197
0.00029356423013139426,17.49043286734856
0.00029358017604286257,30.914137741762406
0.0002935961219543309,9.670200089651724
0.0002936120678657992,39.11137433685305
0.00029362801377726746,34.087076733159215
0.00029364395968873577,21.90659496766084
0.0002936599056002041,15.431762859520818
0.0002936758515116724,5.728727607066289
0.00029369179742314065,30.865581470898007
0.00029370774333460897,36.08454979102235
0.0002937236892460773,49.29601707746989
0.0002937396351575456,40.47476653171011
0.00029375558106901385,11.569860243825326
0.00029377152698048216,52.99929367285112
0.0002937874728919505,32.429490758467345
0.0002938034188034188,22.19391086822537
0.00029381936471488705,10.3112969688139
0.00029383531062635536,27.40586618407868
0.0002938512565378237,29.49698879785081
0.000293867202449292,9.012470588056162
0.00029388314836076025,69.93976322684132
0.00029389909427222856,47.622580216114265
0.00029391504018369687,62.336179104003364
0.0002939309860951652,57.91427750721477
0.0002939469320066335,90.43103226638681
0.00029396287791810176,54.884236060335354
0.00029397882382957007,46.49936833016919
0.0002939947697410384,53.91046697148014
0.0002940107156525067,30.196560022399055
0.00029402666156397495,42.280409167251044
0.00029404260747544327,35.47435232694647
0.0002940585533869116,46.956139306792245
0.0002940744992983799,39.89759069075628
0.00029409044520984815,69.15987185293226
0.00029410639112131647,50.38756784784733
0.0002941223370327848,59.08577044299334
0.0002941382829442531,21.757011161699523
0.00029415422885572135,48.79385158134163
0.00029417017476718966,84.3863201288184
0.000294186120678658,32.37079342867064
0.0002942020665901263,25.262978528397156
0.00029421801250159455,12.32443799974553
0.00029423395841306286,39.948622726469
0.0002942499043245312,41.56422236580767
0.0002942658502359995,14.80178366346251
0.00029428179614746775,29.625634187220335
0.00029429774205893606,35.397801829745895
0.00029431368797040437,29.478803414952605
0.0002943296338818727,7.490442148253995
0.00029434557979334094,18.417641595290654
0.00029436152570480926,36.65979826314846
0.00029437747161627757,12.232588103415141
0.0002943934175277459,57.45319934335231
0.00029440936343921414,36.32032734965015
0.00029442530935068245,8.569663970704454
0.00029444125526215077,46.820411865164054
0.0002944572011736191,24.84927375882921
0.00029447314708508734,23.248959475219827
0.00029448909299655565,17.409130507802935
0.00029450503890802397,11.028296947927224
0.0002945209848194923,54.663462934736906
0.00029453693073096054,27.80881532351267
0.00029455287664242885,23.361637191309555
0.00029456882255389716,68.11131074061593
0.0002945847684653655,32.15078226343156
0.00029460071437683373,43.18187049248484
0.00029461666028830205,46.887163739061975
0.00029463260619977036,33.64784064099837
0.0002946485521112387,67.90938734256088
0.00029466449802270693,12.769110477849706
0.00029468044393417525,48.22642585495094
0.00029469638984564356,44.72953891966502
0.00029471233575711187,82.86784785444931
0.00029472828166858013,84.2268766016589
0.00029474422758004844,69.83456880759877
0.00029476017349151676,60.12307800638002
0.00029477611940298507,46.28536517721675
0.00029479206531445333,53.865276551628334
0.00029480801122592164,28.06038585035216
0.00029482395713738995,21.856798671524363
0.00029483990304885827,73.58266718681217
0.0002948558489603265,30.990062107573245
0.00029487179487179484,39.19799883152148
0.00029488774078326315,30.361273394066203
0.00029490368669473147,12.708316442613944
0.0002949196326061997,24.37392386593179
0.00029493557851766804,47.56396828029871
0.00029495152442913635,29.117347698217166
0.00029496747034060466,32.09953779439028
0.0002949834162520729,29.260777280650746
0.00029499936216354123,39.321966611854705
0.00029501530807500955,21.322247996435316
0.00029503125398647786,6.311601091271237
0.0002950471998979461,42.941831900950056
0.00029506314580941443,36.75930111530417
0.00029507909172088275,32.69248043751985
0.00029509503763235106,34.07040789286907
0.0002951109835438193,14.676621487982251
0.00029512692945528763,33.68716911174782
0.00029514287536675594,31.857239750835305
0.00029515882127822426,38.61692041280616
0.0002951747671896925,59.286158702128034
0.00029519071310116083,50.19691009411222
0.00029520665901262914,41.91261547179887
0.00029522260492409745,29.7966907688909
0.0002952385508355657,19.915589681930673
0.000295254496747034,40.34997663530314
0.00029527044265850234,43.18884936595729
0.00029528638856997065,35.77416577001567
0.0002953023344814389,62.7289917861919
0.0002953182803929072,44.09939845143538
0.00029533422630437554,68.03335738082392
0.00029535017221584385,37.59989494692899
0.0002953661181273121,48.28608183105166
0.0002953820640387804,59.27493011755502
0.00029539800995024873,60.89618243400306
0.00029541395586171705,67.78509199254475
0.0002954299017731853,57.39094425108147
0.0002954458476846536,51.25398702600972
0.00029546179359612193,33.79647646470949
0.00029547773950759025,64.7970705644517
0.0002954936854190585,70.54700103754287
0.0002955096313305268,57.85620917607676
0.00029552557724199513,50.107134883935906
0.00029554152315346344,73.29849088743073
0.0002955574690649317,20.3355339964972
0.0002955734149764,26.745285697617884
0.00029558936088786833,31.69337895130538
0.00029560530679933664,7.003055758844428
0.0002956212527108049,37.420021959637005
0.0002956371986222732,42.25027916668646
0.0002956531445337415,54.1847297510731
0.00029566909044520984,51.08264764874403
0.0002956850363566781,35.7120611447331
0.0002957009822681464,26.23066546772279
0.0002957169281796147,29.40954560246141
0.00029573287409108304,4.370758029247251
0.0002957488200025513,11.455390713958398
0.0002957647659140196,49.17193612906665
0.0002957807118254879,36.74122073308612
0.00029579665773695623,33.11073794366593
0.0002958126036484245,10.38024246738688
0.0002958285495598928,27.990871801840274
0.0002958444954713611,33.99664418189192
0.00029586044138282943,45.807727688309825
0.0002958763872942977,11.899030127171528
0.000295892333205766,56.45984828207951
0.0002959082791172343,32.54829170644263
0.00029592422502870263,76.29589887266086
0.0002959401709401709,51.91387295087375
0.0002959561168516392,39.54311233957415
0.0002959720627631075,79.05064949010934
0.00029598800867457583,44.030593477168416
0.0002960039545860441,50.8899103882003
0.0002960199004975124,51.66521820350579
0.0002960358464089807,82.05913462646913
0.000296051792320449,37.826133470176984
0.0002960677382319173,67.50187967983348
0.0002960836841433856,62.46432405618557
0.0002960996300548539,74.32474775994437
0.0002961155759663222,46.45640297981711
0.0002961315218777905,60.20306748627864
0.0002961474677892588,32.03107058482032
0.0002961634137007271,54.838050342248984
0.0002961793596121954,29.217985343084212
0.0002961953055236637,26.884717572377543
0.000296211251435132,23.253733741120005
0.0002962271973466003,44.10413372629846
0.0002962431432580686,36.75584100585647
0.0002962590891695369,70.27608223855883
0.0002962750350810052,59.06782652007082
0.0002962909809924735,41.35974557685328
0.0002963069269039418,69.85671879489843
0.0002963228728154101,36.92647342667931
0.0002963388187268784,22.683380998472412
0.0002963547646383467,25.82779804073481
0.000296370710549815,11.784140154745412
0.0002963866564612833,55.32463439818806
0.0002964026023727516,7.611520532121699
0.0002964185482842199,44.8933915309009
0.0002964344941956882,29.427209212632814
0.00029645044010715647,26.353337241206038
0.0002964663860186248,23.17847772872691
0.0002964823319300931,23.400875416865517
0.0002964982778415614,22.247739914070728
0.00029651422375302967,47.168642333953805
0.000296530169664498,15.821366978889635
0.0002965461155759663,33.39312087593116
0.0002965620614874346,42.628179820774605
0.00029657800739890287,32.89919301978106
0.0002965939533103712,24.185142800620543
0.0002966098992218395,40.17285265656466
0.0002966258451333078,31.006167526630776
0.0002966417910447761,51.00368568085816
0.0002966577369562444,25.970073966349982
0.0002966736828677127,22.698081507028583
0.000296689628779181,19.468710920917392
0.0002967055746906493,67.00785935972692
0.0002967215206021176,36.56091470542112
0.0002967374665135859,57.27783311907518
0.0002967534124250542,61.70150622251752
0.0002967693583365225,32.42389130899456
0.00029678530424799077,78.59999374427731
0.0002968012501594591,61.734747985930454
0.0002968171960709274,37.4757509792723
0.0002968331419823957,46.41656441763609
0.00029684908789386397,64.88240459476042
0.0002968650338053323,41.457843649315265
0.0002968809797168006,37.761487248936426
0.0002968969256282689,59.58806482950905
0.00029691287153973717,71.1149295075176
0.0002969288174512055,64.24394288433062
0.0002969447633626738,52.73394930230365
0.0002969607092741421,30.023670658089266
0.00029697665518561037,43.80328583197629
0.0002969926010970787,24.90085810149616
0.000297008547008547,38.47298178353099
0.0002970244929200153,6.063902844930883
0.00029704043883148356,50.40004852836499
0.0002970563847429519,19.89803730555775
0.0002970723306544202,60.44844109779594
0.0002970882765658885,18.106362959376717
0.00029710422247735676,4.5525216013946155
0.0002971201683888251,11.598180851724958
0.0002971361143002934,47.48615381552813
0.0002971520602117617,33.992254985495094
0.00029716800612322996,25.650320500762025
0.00029718395203469827,17.889235003327638
0.0002971998979461666,22.349486088581386
0.0002972158438576349,35.00531403642545
0.00029723178976910316,34.62708640853958
0.00029724773568057147,13.365572313742298
0.0002972636815920398,20.494757918961387
0.0002972796275035081,38.12434569926553
0.00029729557341497635,14.310088271140868
0.00029731151932644467,27.860517226379926
0.000297327465237913,49.16123724042129
0.0002973434111493813,38.1956637721171
0.00029735935706084955,57.33679914364701
0.00029737530297231787,40.2979512489768
0.0002973912488837862,31.123858069082385
0.0002974071947952545,54.58412486437781
0.00029742314070672275,14.097727009120549
0.00029743908661819106,35.380142182147836
0.0002974550325296594,58.75088861374306
0.0002974709784411277,21.287006890528964
0.00029748692435259595,66.15143612304203
0.00029750287026406426,75.45738519697176
0.0002975188161755326,9.802283064905568
0.0002975347620870009,60.15660039522945
0.00029755070799846915,45.715369769280194
0.00029756665390993746,52.372566395911264
0.00029758259982140577,4.293711833822934
0.0002975985457328741,31.346675376219608
0.00029761449164434234,23.38154982772206
0.00029763043755581066,7.729928571451864
0.00029764638346727897,53.41140498754863
0.0002976623293787473,27.881033928030856
0.00029767827529021554,42.54116144810576
0.00029769422120168385,58.473984856542046
0.00029771016711315217,47.49521890364001
0.0002977261130246205,14.956742412717121
0.00029774205893608874,43.525361483726144
0.00029775800484755705,35.58304122181039
0.00029777395075902537,41.951322649012944
0.0002977898966704937,44.08636212840608
0.00029780584258196194,39.61896630498092
0.00029782178849343025,28.29635693383517
0.00029783773440489856,29.098254355446425
0.0002978536803163669,34.841503996986354
0.00029786962622783514,42.01173343257914
0.00029788557213930345,33.42513532172192
0.00029790151805077176,61.654148473188755
0.0002979174639622401,62.071925471123635
0.00029793340987370833,18.460587252952052
0.00029794935578517665,48.95164412130507
0.00029796530169664496,35.1320083495726
0.00029798124760811327,89.24014950970324
0.00029799719351958153,52.32939857581196
0.00029801313943104984,44.9028294764977
0.00029802908534251816,25.755246499078613
0.00029804503125398647,11.953614278211324
0.00029806097716545473,28.170103902410567
0.00029807692307692304,33.214362589297856
0.00029809286898839135,43.94846859779054
0.00029810881489985967,55.99417951564496
0.0002981247608113279,75.95380498916089
0.00029814070672279624,66.30110302172154
0.00029815665263426455,40.89918742798782
0.00029817259854573287,82.38244606257597
0.0002981885444572011,62.840654091524826
0.00029820449036866944,35.700224149043606
0.00029822043628013775,11.705524409633801
0.00029823638219160606,32.14355431634798
0.0002982523281030743,18.9328579991681
0.00029826827401454263,14.739325121215977
0.00029828421992601095,79.99440071554474
0.00029830016583747926,63.99952296546881
0.0002983161117489475,55.52298963430645
0.00029833205766041583,40.64123748130804
0.00029834800357188415,36.637918262575575
0.00029836394948335246,70.43592382122851
0.0002983798953948207,46.97194637520555
0.00029839584130628903,32.915663537240185
0.00029841178721775734,2.7263790715842764
0.00029842773312922566,32.75940234835776
0.0002984436790406939,26.653344054212507
0.00029845962495216223,12.688320738818245
0.00029847557086363054,21.651321480818808
0.00029849151677509885,27.069979865313872
0.0002985074626865671,49.78242864009479
0.0002985234085980354,31.74817980642423
0.00029853935450950374,15.496385171380064
0.00029855530042097205,33.51043719129482
0.0002985712463324403,24.410530976962388
0.0002985871922439086,22.17981506131029
0.00029860313815537694,16.77186489518138
0.00029861908406684525,22.08491482432477
0.0002986350299783135,10.942839329298968
0.0002986509758897818,48.62386246452969
0.00029866692180125013,20.8275317975904
0.00029868286771271845,45.54671508278449
0.0002986988136241867,38.24817850351608
0.000298714759535655,23.566939840966022
0.00029873070544712333,44.171972234898035
0.00029874665135859165,55.0452363008
0.0002987625972700599,66.07805989968418
0.0002987785431815282,45.89796593524982
0.00029879448909299653,38.61671675014896
0.00029881043500446484,31.4919772234138
0.0002988263809159331,27.266532682535715
0.0002988423268274014,63.39098695431217
0.00029885827273886973,38.06573951467692
0.00029887421865033804,60.93153424423094
0.0002988901645618063,60.09574274401269
0.0002989061104732746,36.273858913993244
0.0002989220563847429,52.462606282030315
0.00029893800229621124,28.431443954713597
0.0002989539482076795,24.831765416904606
0.0002989698941191478,40.536655168026
0.0002989858400306161,50.99619733483531
0.00029900178594208444,34.47955861407036
0.0002990177318535527,30.331505705974248
0.000299033677765021,35.06043880721349
0.0002990496236764893,13.055323247357357
0.00029906556958795763,45.69689780879817
0.0002990815154994259,42.47062616117715
0.0002990974614108942,27.200917824960968
0.0002991134073223625,50.1942717422278
0.00029912935323383083,15.307498955233745
0.0002991452991452991,30.05668004660975
0.0002991612450567674,23.404784449194146
0.0002991771909682357,14.585792651466253
0.00029919313687970403,33.334408303149644
0.0002992090827911723,13.344568170359961
0.0002992250287026406,21.85815080028751
0.0002992409746141089,37.99871415537196
0.00029925692052557723,17.554217933365063
0.0002992728664370455,9.206974565350118
0.0002992888123485138,34.05528881028379
0.0002993047582599821,38.87944760275997
0.0002993207041714504,4.240853253111006
0.0002993366500829187,31.984880507308656
0.000299352595994387,66.95355468864734
0.0002993685419058553,27.229695871989264
0.0002993844878173236,46.71487776802352
0.00029940043372879194,64.53732252304155
0.0002994163796402602,47.89935413068683
0.0002994323255517285,10.357851640590583
0.0002994482714631968,28.632653045012432
0.00029946421737466513,33.951208056155245
0.0002994801632861334,52.83013910672847
0.0002994961091976017,33.22000210769026
0.00029951205510907,64.97130035958305
0.00029952800102053833,56.463734702780656
0.0002995439469320066,15.497651071862915
0.0002995598928434749,30.82455309525125
0.0002995758387549432,62.42956054816878
0.00029959178466641153,86.33420900893042
0.0002996077305778798,57.06945563174152
0.0002996236764893481,12.981012928314364
0.0002996396224008164,15.19755364772779
0.00029965556831228473,42.569122113752634
0.000299671514223753,17.006446597493913
0.0002996874601352213,32.16466776112016
0.0002997034060466896,67.77041487238564
0.0002997193519581579,34.338528526552906
0.0002997352978696262,39.80224766180799
0.0002997512437810945,44.33297754933266
0.0002997671896925628,27.019526069197777
0.0002997831356040311,45.22259354959047
0.0002997990815154994,38.45275760834041
0.0002998150274269677,34.66338051620651
0.000299830973338436,25.23177632225612
0.0002998469192499043,26.620867476217136
0.0002998628651613726,41.54624345173271
0.0002998788110728409,29.5620552389243
0.0002998947569843092,48.696254654745005
0.0002999107028957775,14.084060953919138
0.0002999266488072458,7.685863111046051
0.0002999425947187141,86.38038899292869
0.0002999585406301824,8.108938469619579
0.0002999744865416507,11.87506212488976
0.000299990432453119,32.77174749906035
0.0003000063783645873,27.437404812213945
0.0003000223242760556,14.231019328952161
0.0003000382701875239,9.672717990671217
0.00030005421609899217,17.294037873132385
0.0003000701620104605,48.54529541682374
0.0003000861079219288,14.759401482220117
0.0003001020538333971,33.98409547569905
0.00030011799974486537,33.36475351879108
0.0003001339456563337,75.20565497388752
0.000300149891567802,70.50710039824484
0.0003001658374792703,34.24190668159807
0.00030018178339073857,26.802396353329225
0.0003001977293022069,12.891616848518956
0.0003002136752136752,29.524860225549695
0.0003002296211251435,18.296787829755612
0.00030024556703661177,18.2745698259034
0.0003002615129480801,8.741050891580597
0.0003002774588595484,33.12566960888777
0.0003002934047710167,15.370700587835943
0.00030030935068248496,38.19909050747163
0.0003003252965939533,21.568538623070726
0.0003003412425054216,39.1811412767733
0.0003003571884168899,23.26849569678179
0.00030037313432835816,17.650959388515314
0.0003003890802398265,68.57500707357231
0.0003004050261512948,34.62280929210579
0.0003004209720627631,38.18304240544115
0.00030043691797423136,22.654769663396625
0.00030045286388569967,17.80363122978435
0.000300468809797168,43.77766675499639
0.0003004847557086363,53.00831074064767
0.00030050070162010456,50.35426216192809
0.00030051664753157287,40.15337585221522
0.0003005325934430412,53.620028015630055
0.0003005485393545095,47.13408913248817
0.00030056448526597776,75.35480526835134
0.00030058043117744607,12.226011518218403
0.0003005963770889144,48.36281965920159
0.0003006123230003827,25.44043882279766
0.00030062826891185095,44.55310269886818
0.00030064421482331927,6.601301883360162
0.0003006601607347876,41.89681801648641
0.0003006761066462559,26.099052436223214
0.00030069205255772415,30.157990609894007
0.00030070799846919246,30.283743159392255
0.0003007239443806608,46.1227045674842
0.0003007398902921291,31.23021060767935
0.00030075583620359735,46.64462393483881
0.00030077178211506566,68.93606047846954
0.000300787728026534,29.321265542844916
0.0003008036739380023,66.33892682613762
0.00030081961984947055,7.184804264923241
0.00030083556576093886,23.73973074179474
0.00030085151167240717,55.41994330213839
0.0003008674575838755,17.375923878362393
0.00030088340349534374,26.97900644940196
0.00030089934940681206,52.73770475597012
0.00030091529531828037,34.514907134079166
0.0003009312412297487,33.3841425101137
0.00030094718714121694,61.15461872045679
0.00030096313305268525,24.811305689663218
0.00030097907896415357,53.35643488459763
0.0003009950248756219,30.79039335721704
0.00030101097078709014,32.2229419124358
0.00030102691669855845,48.29210472235381
0.00030104286261002677,12.506402300928178
0.0003010588085214951,22.80240556549271
0.00030107475443296334,39.22550529111357
0.00030109070034443165,36.51551511202948
0.00030110664625589996,45.866180395335235
0.0003011225921673683,61.6467498843787
0.00030113853807883654,46.94138591893846
0.00030115448399030485,27.658977480011426
0.00030117042990177316,44.65360597430844
0.0003011863758132415,44.22055533436431
0.00030120232172470973,27.300304802433462
0.00030121826763617805,55.8814327755986
0.00030123421354764636,28.140012369710046
0.00030125015945911467,34.941276653071604
0.00030126610537058293,13.285023222482254
0.00030128205128205124,28.32843258971103
0.00030129799719351956,35.84659811263157
0.00030131394310498787,59.18659323220179
0.00030132988901645613,37.54728624684131
0.00030134583492792444,33.4247288523177
0.00030136178083939275,22.60031413651171
0.00030137772675086107,7.5991431765047945
0.0003013936726623293,28.38790912947797
0.00030140961857379764,35.680523986382994
0.00030142556448526595,20.724561561541126
0.00030144151039673427,37.4073839812367
